4.5,Sat,19,-73.99179,40.730277,-73.984078,40.72538,1.0,2013-10-26 19:58:00.000000-73.991840.730340.7254-73.9841
4.5,Sat,19,-73.954227,40.79004,-73.966335,40.793317,1.0,2013-10-26 19:58:00.000000-73.954240.7940.7933-73.9663
4.5,Thu,19,-74.003996,40.722144,-74.007549,40.725768,1.0,2009-11-05 19:47:25.000000-74.00440.722140.7258-74.0075
4.5,Thu,19,-73.962707,40.761518,-73.960812,40.769357,1.0,2009-11-05 19:47:25.000000-73.962740.761540.7694-73.9608
4.5,Tue,19,-73.983098,40.770958,-73.982322,40.775907,1.0,2010-06-29 19:50:22.000000-73.983140.77140.7759-73.9823
4.5,Thu,19,-73.987404,40.749415,-73.987671,40.757767,1.0,2012-03-01 19:14:37.000000-73.987440.749440.7578-73.9877
4.5,Sat,19,-74.006342,40.722592,-74.00913,40.716592,1.0,2013-10-26 19:58:00.000000-74.006340.722640.7166-74.0091
4.5,Fri,19,-73.962601,40.755663,-73.971018,40.759857,1.0,2009-07-24 19:41:02.000000-73.962640.755740.7599-73.971
4.5,Wed,20,-73.979626,40.784515,-73.978535,40.774094,1.0,2009-06-24 20:57:14.000000-73.979640.784540.7741-73.9785
4.5,Mon,20,-73.956595,40.771258,-73.951264,40.7792,2.0,2014-05-26 20:10:50.000000-73.956640.771340.7792-73.9513
4.5,Mon,20,-74.00515,40.708757,-73.998438,40.712912,1.0,2014-05-05 20:44:59.000000-74.005240.708840.7129-73.9984
4.5,Thu,20,-74.000528,40.720897,-73.989177,40.718726,3.0,2010-04-29 20:26:51.000000-74.000540.720940.7187-73.9892
4.5,Wed,20,-73.951943,40.79297,-73.943425,40.7995,4.0,2012-08-15 20:44:40.000000-73.951940.79340.7995-73.9434
4.5,Thu,20,-73.981637,40.767405,-73.991696,40.770559,1.0,2010-04-29 20:26:51.000000-73.981640.767440.7706-73.9917
4.5,Fri,20,-73.9898071289,40.7421875,-73.9973907471,40.746799469,1.0,2015-03-20 20:37:23.000000-73.989840.742240.7468-73.9974
4.5,Sun,20,-73.988425,40.759277,-73.981373,40.765341,2.0,2014-06-22 20:26:21.000000-73.988440.759340.7653-73.9814
4.5,Wed,20,-73.994371,40.740873,-73.991986,40.744056,1.0,2012-08-15 20:44:40.000000-73.994440.740940.7441-73.992
4.5,Sun,21,-73.973662,40.756522,-73.984208,40.7608,1.0,2009-10-25 21:55:00.000000-73.973740.756540.7608-73.9842
4.5,Mon,21,-73.98056,40.7657,-73.98269,40.76071,1.0,2014-12-22 21:17:00.000000-73.980640.765740.7607-73.9827
4.5,Mon,21,-73.95578,40.78447,-73.95412,40.7792,1.0,2014-12-22 21:17:00.000000-73.955840.784540.7792-73.9541
4.5,Mon,21,-73.86301,40.768807,-73.86748,40.767917,5.0,2014-12-22 21:17:00.000000-73.86340.768840.7679-73.8675
4.5,Mon,21,-73.965858,40.761835,-73.958313,40.768802,2.0,2014-12-22 21:17:00.000000-73.965940.761840.7688-73.9583
4.5,Mon,21,-73.984463,40.7685,-73.978797,40.763707,3.0,2014-12-22 21:17:00.000000-73.984540.768540.7637-73.9788
4.5,Mon,21,-73.985838,40.76773,-73.991552,40.759477,4.0,2014-12-22 21:17:00.000000-73.985840.767740.7595-73.9916
4.5,Mon,21,-73.989565,40.74411,-73.980732,40.742157,1.0,2014-12-22 21:17:00.000000-73.989640.744140.7422-73.9807
4.5,Mon,21,-73.98106,40.76792,-73.97876,40.76362,1.0,2014-12-22 21:17:00.000000-73.981140.767940.7636-73.9788
4.5,Sun,21,-73.952568,40.77488,-73.94263,40.786228,1.0,2009-10-25 21:55:00.000000-73.952640.774940.7862-73.9426
4.5,Wed,21,-73.965944,40.765288,-73.973316,40.763847,1.0,2011-06-15 21:41:01.000000-73.965940.765340.7638-73.9733
4.5,Mon,21,-73.98247,40.7682,-73.97815,40.76192,1.0,2014-12-22 21:17:00.000000-73.982540.768240.7619-73.9781
4.5,Mon,21,-73.984544,40.769729,-73.99475,40.760178,3.0,2009-05-18 21:12:46.000000-73.984540.769740.7602-73.9947
4.5,Mon,21,-73.8773422241,40.7362632751,-73.8664321899,40.731426239,1.0,2015-06-08 21:28:33.000000-73.877340.736340.7314-73.8664
4.5,Mon,21,-73.98702,40.744562,-73.99078,40.74724,2.0,2014-12-22 21:17:00.000000-73.98740.744640.7472-73.9908
4.5,Mon,21,-73.969847,40.758252,-73.968,40.752587,1.0,2014-12-22 21:17:00.000000-73.969840.758340.7526-73.968
4.5,Mon,21,-73.99899,40.73929,-74.00298,40.73117,1.0,2014-12-22 21:17:00.000000-73.99940.739340.7312-74.003
4.5,Sun,21,-74.008955,40.713785,-74.002918,40.728478,1.0,2009-10-25 21:55:00.000000-74.00940.713840.7285-74.0029
4.5,Mon,21,-73.96371,40.76508,-73.9544,40.77343,2.0,2014-12-22 21:17:00.000000-73.963740.765140.7734-73.9544
4.5,Mon,21,-73.989855,40.73873,-73.985015,40.74028,4.0,2014-12-22 21:17:00.000000-73.989940.738740.7403-73.985
4.5,Sun,21,-73.99244,40.775907,-73.998938,40.749885,5.0,2009-10-25 21:55:00.000000-73.992440.775940.7499-73.9989
4.5,Tue,21,-73.958845,40.768277,-73.963128,40.775123,1.0,2010-04-20 21:53:29.000000-73.958840.768340.7751-73.9631
4.5,Sun,21,-73.967842,40.758628,-73.975978,40.745983,1.0,2009-10-25 21:55:00.000000-73.967840.758640.746-73.976
4.5,Sat,22,-73.977242,40.784428,-73.96818,40.798986,1.0,2010-05-01 22:58:20.000000-73.977240.784440.799-73.9682
4.5,Sun,22,-73.981697,40.741141,-73.975004,40.751276,1.0,2013-05-05 22:00:32.000000-73.981740.741140.7513-73.975
4.5,Tue,22,-73.944583,40.817388,-73.951786,40.811442,2.0,2013-09-10 22:03:23.000000-73.944640.817440.8114-73.9518
4.5,Sat,22,-73.98796,40.737342,-73.996013,40.732478,1.0,2013-05-04 22:01:25.000000-73.98840.737340.7325-73.996
4.5,Sun,23,-73.989457,40.762917,-73.978276,40.762749,1.0,2011-09-11 23:15:25.000000-73.989540.762940.7627-73.9783
4.5,Sat,23,-73.9950332642,40.7550086975,-73.9941253662,40.7512168884,1.0,2015-02-21 23:24:11.000000-73.99540.75540.7512-73.9941
4.5,Tue,23,-73.949453,40.776046,-73.953756,40.770229,2.0,2010-06-22 23:50:26.000000-73.949540.77640.7702-73.9538
5.0,Sat,0,-73.95768,40.765415,-73.952225,40.777325,1.0,2009-01-17 00:04:32.000000-73.957740.765440.7773-73.9522
5.0,Sun,1,-74.0013122559,40.7456016541,-73.9852981567,40.738986969,1.0,2015-06-07 01:21:26.000000-74.001340.745640.739-73.9853
5.0,Sat,1,-73.991504,40.756572,-73.988902,40.748525,1.0,2014-09-06 01:52:12.000000-73.991540.756640.7485-73.9889
5.0,Sat,1,-73.994316,40.719827,-73.982256,40.718861,1.0,2014-09-06 01:52:12.000000-73.994340.719840.7189-73.9823
5.0,Sun,2,-73.959704,40.717864,-73.949676,40.726082,1.0,2014-05-11 02:05:02.000000-73.959740.717940.7261-73.9497
5.0,Sun,3,-74.001566,40.732193,-73.996936,40.743018,1.0,2013-03-31 03:29:34.000000-74.001640.732240.743-73.9969
5.0,Wed,6,-73.991443,40.74966,-73.984068,40.746287,5.0,2014-02-05 06:54:00.000000-73.991440.749740.7463-73.9841
5.0,Wed,6,-73.973763,40.743487,-73.97468,40.751162,6.0,2014-02-05 06:54:00.000000-73.973840.743540.7512-73.9747
5.0,Wed,6,-73.97657,40.765362,-73.984525,40.7609,5.0,2014-02-05 06:54:00.000000-73.976640.765440.7609-73.9845
5.0,Wed,6,-73.914005,40.76515,-73.920932,40.756717,6.0,2014-02-05 06:54:00.000000-73.91440.765140.7567-73.9209
5.0,Wed,6,-73.954788,40.773422,-73.967112,40.767502,1.0,2014-02-05 06:54:00.000000-73.954840.773440.7675-73.9671
5.0,Wed,6,-74.010632,40.710072,-73.989962,40.729345,1.0,2014-02-05 06:54:00.000000-74.010640.710140.7293-73.99
5.0,Wed,6,-73.979042,40.729935,-73.951992,40.749057,2.0,2014-02-05 06:54:00.000000-73.97940.729940.7491-73.952
5.0,Wed,6,-74.00789,40.731765,-74.00994,40.721207,2.0,2014-02-05 06:54:00.000000-74.007940.731840.7212-74.0099
5.0,Wed,6,-73.96117,40.77467,-73.954148,40.781585,1.0,2014-02-05 06:54:00.000000-73.961240.774740.7816-73.9541
5.0,Wed,6,-73.970672,40.783447,-73.95787,40.81102,1.0,2014-02-05 06:54:00.000000-73.970740.783440.811-73.9579
5.0,Wed,6,-73.985615,40.74427,-73.985742,40.750727,5.0,2014-02-05 06:54:00.000000-73.985640.744340.7507-73.9857
5.0,Fri,7,-73.951022,40.774547,-73.952125,40.782307,1.0,2014-06-20 07:38:00.000000-73.95140.774540.7823-73.9521
5.0,Fri,7,-73.987002,40.72959,-73.996167,40.7254,1.0,2014-06-20 07:38:00.000000-73.98740.729640.7254-73.9962
5.0,Fri,7,-73.973902,40.794547,-73.9803,40.783632,6.0,2014-06-20 07:38:00.000000-73.973940.794540.7836-73.9803
5.0,Fri,7,-73.991877,40.742262,-73.979567,40.737247,1.0,2014-06-20 07:38:00.000000-73.991940.742340.7372-73.9796
5.0,Fri,7,-73.95455,40.78961,-73.94639,40.79795,6.0,2014-06-20 07:38:00.000000-73.954540.789640.798-73.9464
5.0,Fri,7,-74.00621,40.71797,-74.01369,40.71495,1.0,2014-06-20 07:38:00.000000-74.006240.71840.715-74.0137
5.0,Fri,7,-73.990345,40.76501,-73.985495,40.760492,6.0,2014-06-20 07:38:00.000000-73.990340.76540.7605-73.9855
5.0,Fri,8,-73.963298,40.766142,-73.960482,40.772317,2.0,2013-12-13 08:56:12.000000-73.963340.766140.7723-73.9605
5.0,Tue,8,-74.0146026611,40.7102203369,-74.0120010376,40.7205886841,1.0,2015-02-10 08:33:12.000000-74.014640.710240.7206-74.012
5.0,Wed,8,-74.005678,40.73254,-74.00594,40.740264,1.0,2013-06-05 08:00:02.000000-74.005740.732540.7403-74.0059
5.0,Wed,9,-73.96419,40.770565,-73.957719,40.779438,1.0,2013-08-14 09:10:44.000000-73.964240.770640.7794-73.9577
5.0,Wed,9,-73.940746,40.799819,-73.949875,40.802247,1.0,2013-07-03 09:48:18.000000-73.940740.799840.8022-73.9499
5.0,Wed,10,-73.975021,40.742119,-73.982374,40.735875,1.0,2012-12-19 10:06:28.000000-73.97540.742140.7359-73.9824
5.0,Fri,10,-73.962408,40.769954,-73.972904,40.760002,1.0,2013-07-12 10:45:07.000000-73.962440.7740.76-73.9729
5.0,Fri,11,-74.001108,40.731795,-73.995618,40.737072,2.0,2013-11-08 11:08:52.000000-74.001140.731840.7371-73.9956
5.0,Fri,11,-73.961227,40.801655,-73.970469,40.791211,1.0,2013-06-07 11:52:10.000000-73.961240.801740.7912-73.9705
5.0,Sun,12,-73.977419,40.754978,-73.96993,40.750585,2.0,2014-09-21 12:44:31.000000-73.977440.75540.7506-73.9699
5.0,Mon,12,-73.958918,40.772012,-73.949977,40.773617,1.0,2014-07-28 12:53:52.000000-73.958940.77240.7736-73.95
5.0,Sun,13,-73.982995,40.756782,-73.989677,40.756427,1.0,2013-10-20 13:41:00.000000-73.98340.756840.7564-73.9897
5.0,Sun,13,-73.979115,40.744387,-73.974178,40.75688,1.0,2013-10-20 13:41:00.000000-73.979140.744440.7569-73.9742
5.0,Fri,13,-74.014352,40.71478,-74.009289,40.724157,1.0,2014-04-18 13:28:47.000000-74.014440.714840.7242-74.0093
5.0,Sun,13,-73.97979,40.78107,-73.976487,40.788412,1.0,2013-10-20 13:41:00.000000-73.979840.781140.7884-73.9765
5.0,Sun,13,-73.997552,40.74651,-73.990853,40.755915,1.0,2013-10-20 13:41:00.000000-73.997640.746540.7559-73.9909
5.0,Wed,14,-73.971902,40.752915,-73.975775,40.744815,5.0,2012-09-12 14:14:00.000000-73.971940.752940.7448-73.9758
5.0,Wed,14,-73.995557,40.723282,-74.003405,40.726932,3.0,2012-09-12 14:14:00.000000-73.995640.723340.7269-74.0034
5.0,Thu,14,-73.984042,40.760295,-73.987142,40.755147,1.0,2014-05-01 14:28:45.000000-73.98440.760340.7551-73.9871
5.0,Thu,14,-73.985891,40.763116,-73.978921,40.772075,1.0,2014-03-13 14:03:58.000000-73.985940.763140.7721-73.9789
5.0,Wed,14,-73.976065,40.744587,-73.98396,40.73373,6.0,2012-09-12 14:14:00.000000-73.976140.744640.7337-73.984
5.0,Wed,14,-73.97927,40.776785,-73.98228,40.77214,1.0,2012-09-12 14:14:00.000000-73.979340.776840.7721-73.9823
5.0,Mon,14,-74.0045013428,40.7523918152,-73.9954986572,40.7493476868,5.0,2015-06-01 14:08:51.000000-74.004540.752440.7493-73.9955
5.0,Mon,14,-73.9923858643,40.7435836792,-73.9904937744,40.7463760376,2.0,2015-06-01 14:08:51.000000-73.992440.743640.7464-73.9905
5.0,Wed,14,-73.991163,40.750797,-73.997817,40.741243,1.0,2012-09-12 14:14:00.000000-73.991240.750840.7412-73.9978
5.0,Wed,14,-73.96336,40.757427,-73.955908,40.763887,1.0,2012-09-12 14:14:00.000000-73.963440.757440.7639-73.9559
5.0,Fri,14,-73.964909,40.772456,-73.958563,40.781193,1.0,2013-04-05 14:32:43.000000-73.964940.772540.7812-73.9586
5.0,Wed,14,-73.956947,40.774695,-73.94824,40.785512,1.0,2012-09-12 14:14:00.000000-73.956940.774740.7855-73.9482
5.0,Mon,15,-73.996613,40.736347,-74.006048,40.731632,3.0,2013-05-27 15:49:56.000000-73.996640.736340.7316-74.006
5.0,Mon,16,-73.961022,40.777697,-73.96173,40.771947,2.0,2014-05-12 16:58:00.000000-73.96140.777740.7719-73.9617
5.0,Mon,16,-73.947253,40.7717,-73.953712,40.77912,1.0,2014-05-12 16:58:00.000000-73.947340.771740.7791-73.9537
5.0,Mon,16,-73.989907,40.741267,-73.991812,40.735092,1.0,2014-05-12 16:58:00.000000-73.989940.741340.7351-73.9918
5.0,Sun,16,-73.979133606,40.7499313354,-73.9714279175,40.7603683472,1.0,2015-05-24 16:20:51.000000-73.979140.749940.7604-73.9714
5.0,Sun,16,-73.9629898071,40.778175354,-73.9689865112,40.7698402405,1.0,2015-02-01 16:51:25.000000-73.96340.778240.7698-73.969
5.0,Mon,16,-73.969642,40.760552,-73.97609,40.749637,5.0,2014-05-12 16:58:00.000000-73.969640.760640.7496-73.9761
5.0,Mon,16,-73.982012,40.774685,-73.983792,40.780785,5.0,2014-05-12 16:58:00.000000-73.98240.774740.7808-73.9838
5.0,Thu,16,-73.983616,40.756256,-73.975918,40.764511,1.0,2013-01-03 16:06:33.000000-73.983640.756340.7645-73.9759
5.0,Mon,16,-73.978845,40.752877,-73.973188,40.762722,3.0,2014-05-12 16:58:00.000000-73.978840.752940.7627-73.9732
5.0,Wed,17,-73.97636,40.761087,-73.986035,40.754645,1.0,2013-08-14 17:02:00.000000-73.976440.761140.7546-73.986
5.0,Wed,17,-73.958922,40.810097,-73.954965,40.82008,2.0,2013-08-14 17:02:00.000000-73.958940.810140.8201-73.955
5.0,Wed,17,-74.002037,40.728017,-73.9937,40.733072,1.0,2013-08-14 17:02:00.000000-74.00240.72840.7331-73.9937
5.0,Wed,17,-73.982882,40.756292,-73.983607,40.750642,6.0,2013-08-14 17:02:00.000000-73.982940.756340.7506-73.9836
5.0,Wed,17,-73.965782,40.762432,-73.967012,40.771525,1.0,2013-08-14 17:02:00.000000-73.965840.762440.7715-73.967
5.0,Wed,17,-73.955278,40.780242,-73.964185,40.771227,1.0,2013-08-14 17:02:00.000000-73.955340.780240.7712-73.9642
5.0,Fri,17,-73.904642,40.741326,-73.892268,40.738866,3.0,2014-09-19 17:32:41.000000-73.904640.741340.7389-73.8923
5.0,Wed,17,-73.987818,40.724002,-73.998132,40.740965,2.0,2013-08-14 17:02:00.000000-73.987840.72440.741-73.9981
5.0,Wed,17,-73.972625,40.764067,-73.961005,40.773605,5.0,2013-08-14 17:02:00.000000-73.972640.764140.7736-73.961
5.0,Wed,17,-73.992192,40.740177,-73.984487,40.742197,1.0,2013-08-14 17:02:00.000000-73.992240.740240.7422-73.9845
5.0,Wed,17,-73.959367,40.78295,-73.94873,40.780245,1.0,2013-08-14 17:02:00.000000-73.959440.782940.7802-73.9487
5.0,Wed,17,-73.945018,40.787267,-73.950912,40.777617,5.0,2013-08-14 17:02:00.000000-73.94540.787340.7776-73.9509
5.0,Wed,17,-73.9741744995,40.7511482239,-73.9778060913,40.7498893738,1.0,2015-02-04 17:00:50.000000-73.974240.751140.7499-73.9778
5.0,Mon,18,-73.9512252808,40.7702713013,-73.9527435303,40.7784042358,1.0,2015-06-22 18:12:32.000000-73.951240.770340.7784-73.9527
5.0,Thu,18,-73.955969,40.778826,-73.962022,40.770776,1.0,2012-11-15 18:35:08.000000-73.95640.778840.7708-73.962
5.0,Sat,18,-73.981379,40.741258,-73.971694,40.75148,1.0,2012-10-20 18:17:55.000000-73.981440.741340.7515-73.9717
5.0,Mon,18,-73.9758682251,40.7891349792,-73.9695510864,40.791217804,1.0,2015-06-22 18:12:32.000000-73.975940.789140.7912-73.9696
5.0,Sat,19,-73.961818,40.776642,-73.9707,40.78584,2.0,2013-10-26 19:58:00.000000-73.961840.776640.7858-73.9707
5.0,Sun,19,-73.997116,40.725883,-74.001946,40.733527,1.0,2014-11-09 19:56:23.000000-73.997140.725940.7335-74.0019
5.0,Sat,19,-73.977315,40.779505,-73.982397,40.772327,5.0,2013-10-26 19:58:00.000000-73.977340.779540.7723-73.9824
5.0,Sat,19,-73.991902,40.729385,-73.987833,40.738225,2.0,2013-10-26 19:58:00.000000-73.991940.729440.7382-73.9878
5.0,Sat,19,-74.001132,40.731792,-73.995667,40.738957,1.0,2013-10-26 19:58:00.000000-74.001140.731840.739-73.9957
5.0,Sun,19,-73.97805,40.757061,-73.972647,40.752393,1.0,2014-11-09 19:56:23.000000-73.97840.757140.7524-73.9726
5.0,Sat,19,-73.98737,40.733075,-73.985685,40.743107,2.0,2013-10-26 19:58:00.000000-73.987440.733140.7431-73.9857
5.0,Sat,19,-73.988963,40.745385,-73.980527,40.742397,2.0,2013-10-26 19:58:00.000000-73.98940.745440.7424-73.9805
5.0,Sat,19,-73.986495,40.757555,-73.991527,40.750055,5.0,2013-10-26 19:58:00.000000-73.986540.757640.7501-73.9915
5.0,Fri,19,-73.993012,40.742808,-73.980911,40.741833,1.0,2014-02-28 19:55:58.000000-73.99340.742840.7418-73.9809
5.0,Sat,19,-73.998068,40.745927,-73.989319,40.747716,2.0,2013-10-26 19:58:00.000000-73.998140.745940.7477-73.9893
5.0,Sun,19,-73.984003,40.773849,-73.980181,40.765749,1.0,2013-01-27 19:11:36.000000-73.98440.773840.7657-73.9802
5.0,Sat,19,-73.996972,40.72391,-74.000067,40.728627,1.0,2013-10-26 19:58:00.000000-73.99740.723940.7286-74.0001
5.0,Sat,19,-73.95323,40.775885,-73.96274,40.765722,1.0,2013-10-26 19:58:00.000000-73.953240.775940.7657-73.9627
5.0,Fri,19,-74.007365,40.743432,-73.993479,40.743279,1.0,2014-06-27 19:47:10.000000-74.007440.743440.7433-73.9935
5.0,Tue,19,-73.9920043945,40.7437973022,-73.9991455078,40.7392578125,1.0,2015-06-30 19:25:09.000000-73.99240.743840.7393-73.9991
5.0,Sat,19,-73.984832,40.769232,-73.984832,40.769232,1.0,2013-10-26 19:58:00.000000-73.984840.769240.7692-73.9848
5.0,Thu,20,-73.952709,40.780297,-73.942411,40.790569,1.0,2014-03-13 20:53:45.000000-73.952740.780340.7906-73.9424
5.0,Fri,20,-73.962341,40.77939,-73.952743,40.778224,1.0,2013-03-29 20:20:38.000000-73.962340.779440.7782-73.9527
5.0,Mon,21,-73.960225,40.781745,-73.968177,40.77085,1.0,2014-12-22 21:17:00.000000-73.960240.781740.7709-73.9682
5.0,Mon,21,-73.98803,40.732355,-73.980638,40.742225,1.0,2014-12-22 21:17:00.000000-73.98840.732440.7422-73.9806
5.0,Mon,21,-74.008052,40.71692,-74.014572,40.710412,5.0,2014-12-22 21:17:00.000000-74.008140.716940.7104-74.0146
5.0,Mon,21,-73.97971,40.770207,-73.978092,40.779697,6.0,2014-12-22 21:17:00.000000-73.979740.770240.7797-73.9781
5.0,Mon,21,-73.992952,40.74261,-73.980422,40.737927,2.0,2014-12-22 21:17:00.000000-73.99340.742640.7379-73.9804
5.0,Mon,21,-73.9863,40.767172,-73.986398,40.762272,5.0,2014-12-22 21:17:00.000000-73.986340.767240.7623-73.9864
5.0,Sat,21,-73.967061,40.762422,-73.957458,40.7745,2.0,2014-05-24 21:05:18.000000-73.967140.762440.7745-73.9575
5.0,Mon,21,-74.00421,40.733222,-73.9987,40.734722,1.0,2014-12-22 21:17:00.000000-74.004240.733240.7347-73.9987
5.0,Mon,21,-73.980697,40.770997,-73.97909,40.781542,1.0,2014-12-22 21:17:00.000000-73.980740.77140.7815-73.9791
5.0,Mon,21,-73.97666,40.75093,-73.980077,40.744145,2.0,2014-12-22 21:17:00.000000-73.976740.750940.7441-73.9801
5.0,Mon,21,-73.979172,40.753897,-73.985355,40.746862,1.0,2014-12-22 21:17:00.000000-73.979240.753940.7469-73.9854
5.0,Mon,21,-73.989317,40.726115,-73.994652,40.717045,5.0,2014-12-22 21:17:00.000000-73.989340.726140.717-73.9947
5.0,Mon,21,-73.995588,40.733255,-73.992075,40.736782,1.0,2014-12-22 21:17:00.000000-73.995640.733340.7368-73.9921
5.0,Tue,21,-73.9553527832,40.7794456482,-73.9563217163,40.7840919495,1.0,2015-06-02 21:04:29.000000-73.955440.779440.7841-73.9563
5.0,Mon,21,-74.00506,40.729612,-73.996657,40.737487,2.0,2014-12-22 21:17:00.000000-74.005140.729640.7375-73.9967
5.0,Mon,21,-73.98594,40.768267,-73.994747,40.764257,1.0,2014-12-22 21:17:00.000000-73.985940.768340.7643-73.9947
5.0,Mon,21,-74.006056,40.73513,-73.993175,40.73406,1.0,2013-01-14 21:43:39.000000-74.006140.735140.7341-73.9932
5.0,Wed,22,-74.000768,40.717027,-73.9955,40.721711,1.0,2009-01-28 22:48:27.000000-74.000840.71740.7217-73.9955
5.0,Sat,22,-73.971526,40.766254,-73.962611,40.770532,1.0,2014-09-06 22:32:11.000000-73.971540.766340.7705-73.9626
5.0,Tue,22,-73.9898376465,40.7671089172,-73.9891891479,40.7571105957,1.0,2015-06-09 22:19:48.000000-73.989840.767140.7571-73.9892
5.0,Sun,22,-73.98399,40.760658,-73.979602,40.771019,1.0,2013-03-24 22:09:06.000000-73.98440.760740.771-73.9796
5.0,Fri,23,-73.935377,40.696894,-73.951789,40.695148,1.0,2014-11-21 23:16:37.000000-73.935440.696940.6951-73.9518
5.0,Thu,23,-73.9828262329,40.7309417725,-73.9856796265,40.7230834961,1.0,2015-01-15 23:36:03.000000-73.982840.730940.7231-73.9857
5.0,Sun,23,-73.938553,40.797427,-73.945699,40.791226,4.0,2014-11-23 23:39:03.000000-73.938640.797440.7912-73.9457
5.0,Sat,23,-73.9540328979,40.774810791,-73.9593353271,40.7635574341,1.0,2015-02-21 23:24:11.000000-73.95440.774840.7636-73.9593
5.5,Sun,0,-74.005434,40.72874,-74.010982,40.713394,1.0,2013-05-26 00:51:07.000000-74.005440.728740.7134-74.011
5.5,Thu,0,-73.9911499023,40.685749054,-73.9948120117,40.6976356506,1.0,2015-04-16 00:44:15.000000-73.991140.685740.6976-73.9948
5.5,Sun,1,-73.9827651978,40.7504272461,-73.9918289185,40.7443771362,1.0,2015-06-07 01:21:26.000000-73.982840.750440.7444-73.9918
5.5,Fri,2,-73.974622,40.763798,-73.980557,40.767598,1.0,2014-12-12 02:23:24.000000-73.974640.763840.7676-73.9806
5.5,Sun,2,-73.970936,40.762786,-73.978102,40.749931,1.0,2014-05-11 02:05:02.000000-73.970940.762840.7499-73.9781
5.5,Fri,3,-74.0066375732,40.7441558838,-73.9950332642,40.7496452332,1.0,2015-05-01 03:20:18.000000-74.006640.744240.7496-73.995
5.5,Fri,3,-73.97819,40.751984,-73.990766,40.750653,1.0,2014-12-19 03:48:16.000000-73.978240.75240.7507-73.9908
5.5,Sun,3,-74.007307,40.729251,-73.997642,40.721411,1.0,2013-03-31 03:29:34.000000-74.007340.729340.7214-73.9976
5.5,Mon,4,-73.973453,40.743938,-73.971597,40.755464,1.0,2013-10-07 04:47:40.000000-73.973540.743940.7555-73.9716
5.5,Sun,4,-73.9901657104,40.7618255615,-73.9915771484,40.7678718567,1.0,2015-03-08 04:35:41.000000-73.990240.761840.7679-73.9916
5.5,Sun,4,-73.990234375,40.7508506775,-73.9769668579,40.7453041077,3.0,2015-03-08 04:35:41.000000-73.990240.750940.7453-73.977
5.5,Wed,6,-73.96603,40.762127,-73.95853,40.767397,1.0,2014-02-05 06:54:00.000000-73.96640.762140.7674-73.9585
5.5,Wed,6,-73.967817,40.787522,-73.959902,40.780477,1.0,2014-02-05 06:54:00.000000-73.967840.787540.7805-73.9599
5.5,Wed,6,-73.967463,40.760662,-73.964557,40.760352,1.0,2014-02-05 06:54:00.000000-73.967540.760740.7604-73.9646
5.5,Wed,6,-73.989335,40.752387,-73.97807,40.755867,3.0,2014-02-05 06:54:00.000000-73.989340.752440.7559-73.9781
5.5,Wed,6,-73.995587,40.759405,-73.985557,40.755535,1.0,2014-02-05 06:54:00.000000-73.995640.759440.7555-73.9856
